id,text,label,label_txt
2926,When it comes to the Rich list it’s wise to remember that most billionaires made their fortunes by pillaging and destroying the planet for future generations HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
2927,"I'm not surprised to see men ignoring an entire character's arc so that they can scream ""MARY SUE"" into the void because they're upset that the Male Fantasy Trope didn't get to make the killing blow against the Big Bad. HASHTAG HASHTAG",6,['others']
2928,USER Real Madrid to win the league? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,6,['others']
2929,Today's televised European football is already underway. Here are our HASHTAG  URL and HASHTAG  URL  verdicts and best bets  URL,6,['others']
2930,USER How long will we put up with this crazed cancer that’s among us. I would have thought the No Go Zones would have woken up the people- but this? I know what my parents generation would have done. It would not end well. HASHTAG,6,['others']
2931,This may be the funniest tweet I’ve seen regarding the HASHTAG  URL,3,['joy']
2932,"it looks like someone's walking around up there, scary HASHTAG  URL",2,['fear']
2933,"HASHTAG I think you are next in line to taste Democracy, ... The American Way. ...... Democracy Bitches   URL",0,['anger']
2934,"On HASHTAG remember libraries are essential to communities. They are public spaces providing educational resources, job searching, research, access to computers, free internet, skills development - learning languages, coding etc. And preserve history. Go today and everyday!  URL",3,['joy']
2935,Finding a minute to read a book for 'fun' is self-care.  HASHTAG,3,['joy']
2936,These are the world's most beautiful libraries in honor of HASHTAG:  URL  URL CNTraveler,3,['joy']
2937,Well that was some atmosphere last night! Advantage USER who were unbelievable 1st half and always tried to play... USER will still fancy there chances to turn the tie around. HASHTAG  URL,6,['others']
2938,USER Please tell John Humphries there’s an significant difference between OVER simplifying and SIMPLIFYING. HASHTAG HASHTAG HASHTAG,6,['others']
2939,"I have a soft spot for HASHTAG - not just for her climate change protest because there are millions of people handling the science, the graft and the grot - but because she's got the sweetest face and a stance that refuses to accept bullshit. Her parents did a great job.",3,['joy']
2940,Never been more tempted to turn off an episode of HASHTAG in my life. My God it's gone to shit.,0,['anger']
2941,"Arya Stark first of her name, Slayer of white walkers, Killer of the Night King, Savior of the Seven Kingdoms AND THE BADDEST BITCH HASHTAG  URL",3,['joy']
2942,"Pope to abusers: ‘Submit to human justice, prepare for divine justice’Just sayin.  HASHTAG",6,['others']
2943,Devastated to hear that such an iconic building has burned. I’d still like to visit the cathedral one day. HASHTAG,4,['sadness']
2944,HASHTAG ~Meanwhile Bernie Is cheering for HASHTAG  URL,6,['others']
2945,"USER For those who have not followed HASHTAG understand this uprising today is not ideologicalThis is the result of desperation after years of hunger,disease & mass migration caused by HASHTAG corruption, incompetence & abuses. They see no other options left to bring change",6,['others']
2946,It’s HASHTAG!  Did you know our USER has a great collection of graphic novels and the latest bestsellers? Reply and tell us what book you’ll be reading as soon as exams are over   URL,6,['others']
2947,Get the best odds and the highest limits on the HASHTAG as HASHTAG take on HASHTAG tonight.     URL  URL,6,['others']
2948,I said .. it’s too far out! Until I looked up an saw that absolute brilliance of a goal! Wow! HASHTAG is not human! HASHTAG HASHTAG  URL,5,['surprise']
2949,"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER It's like talking to HASHTAG no matter the evidence, no matter the sources, a conspiracy is ALWAYS more interesting than personal accountability and a lot less confusing than science. Luckily the world is waking up due to efforts of HASHTAG and HASHTAG.",6,['others']
2950,We can only hope this is what HASHTAG was talking about.  HASHTAG HASHTAG HASHTAG  URL,6,['others']
2951,"I've paused on the trash talking and now join the USER and citizens of France in mourning HASHTAG. This building is majestic, pray it gets restored   URL",4,['sadness']
2952,Jihadis celebrate HASHTAG. Dub the tragedy as a punishment and a 'Good Omen' | ⁦USER   URL,6,['others']
2953,"IT’S TIME TO MARCH! If HASHTAG can do it, WE CAN! Let’s set this shit up & take back our country. HASHTAG HASHTAG HASHTAG",6,['others']
2954,USER USER Incomes are definitely “more equal” in Venezuela. All near 0. Ah equality... HASHTAG,1,['disgust']
2955,"Throwback! A piece on my love for books and one of my favorite books named ""Code Name God"" by Mani Bhaumik. I wrote this on 25th anniversary of USER HASHTAG HASHTAG  URL",3,['joy']
2956,I think about this tweet often. Happy HASHTAG!  URL,3,['joy']
2957,Premier league going 0-2 so far in the semis brings me great joy . HASHTAG,3,['joy']
2958,Messi needs to go back to his home planet now it's not funny anymore  HASHTAG HASHTAG,1,['disgust']
2959,USER USER USER They both had a great HASHTAG reaction from last nights episode USER . From here on out I’m referring to it as “The Drop” episode.  URL,3,['joy']
2960,For those of you questioning the Arya thing. Please watch this! It may make sense to you then - How Game of Thrones Hinted at Its Arya Twist For Years  URL via USER HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
2961,"My impression is that HASHTAG has always been intriguing cause of the politics/drama, rather than the action... but I believe THAT character could have been killed/resolved in a more thrilling way.",6,['others']
2962,"According to information obtained by USER, a Slovenian expert, the fire was set by Islamic terrorists. Has this been officially confirmed in any way? HASHTAG HASHTAG HASHTAG HASHTAG USER USER USER USER USER",6,['others']
2963,USER USER Never mind.. What is a muslim in this outfit doing in this place of a super catholic temple ?!? HASHTAG  HASHTAG,5,['surprise']
2964,"A little late to post this, but it's still just as true...! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",6,['others']
2965,USER’s Twitter is darker than my humor on the HASHTAG revolution. I wonder why?,6,['others']
2966,This is one of our favourite spots to read. Where's yours?! HASHTAG HASHTAG HASHTAG  URL,6,['others']
2967,It is HASHTAG! Which skills are absolute vital for every HASHTAG? We aggregated the 5 most vital competences in our new HASHTAG '5 Competences Every Supply Chain Planner Needs in 2019'. Download it now and learn how to HASHTAG:  URL  URL,6,['others']
2968,Today is HASHTAG & we're still celebrating HASHTAG! Consider satisfying your book needs with Counting Time Like People Count Stars  URL which includes the incredible works by some of the girls at Our Little Roses!  HASHTAG HASHTAG HASHTAG  URL,6,['others']
2969,Barcelona to win HASHTAG. Arsenal to win HASHTAG. Barcelona vs Arsenal in HASHTAG HASHTAG.,3,['joy']
2970,"USER First time climate striker, created her own sign and message. HASHTAG HASHTAG HASHTAG HASHTAG  URL",6,['others']
2971,There are a lot of anarchists in Spain but relying on them to win elections prob isn't the best strategy.  HASHTAG HASHTAG  URL,6,['others']
2972,I’m glad HASHTAG basically made a documentary while filming. I enjoy watching The Game Revealed episodes,3,['joy']
2973,Barcelona laliga champions 2018-19 8th title in last 11 years HASHTAG HASHTAG,6,['others']
2974,Congratulations USER!  USER CHAMPIONS 2018-2019!8 leagues in 11 years.Making the extraordinary seem normal. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,3,['joy']
2975,"Having no data on my phone yesterday meant I didn’t hear about the HASHTAG until this morning. Such a sad thing, but the musician in me is happy that the organ remains intact",4,['sadness']
2976,"When You Think You're Woke But You're Actually Just An Ignorant, Unpleasant Misanthrope: Notre Dame Edition, episode 5 HASHTAG  URL",1,['disgust']
2977,"USER Amen Obviously the people who are behind these HASHTAG candidates either don’t know history or aren’t watching what’s been going on in HASHTAG. They want to help asylum seekers, yet don’t seem to understand why they’re seeking asylum. To get away from freakin socialism",6,['others']
2978,"I've been inspired by HASHTAG choosing LIFE civilization ORDER & the HASHTAG of the HASHTAG. Let's do MORE!!!! Lets breakdown The HASHTAG processes of ""death"" ""afterlife"" ""reincarnation"" to IMPROVE LIFE choosing ORDER & honoring HASHTAG homage to our HASHTAG HASHTAG",6,['others']
2979,"HASHTAG Read a book. Don't worry about the skin color, religion, sex, or 'marginalized' status of the author. Who cares? You shouldn't. Don't limit your horizons to PC garbage. Just pick up a book & read the damn thing. You might just learn something.",6,['others']
2980,Yessss! Magical free kick from HASHTAG  f*** off Liverpool  HASHTAG HASHTAG,3,['joy']
2981,Barcelona is such a piece of shit team. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,0,['anger']
2982,Dear USER  how are you at this point in time . . . . . ? ? ? ? ? HASHTAG HASHTAG,3,['joy']
2983,USER USER A. it doesn't work and B. you are just paying lip service unlike USER Supermarkets need to take initiative but they don't for fear of lost sales as opposed to a lost Planet. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
2984,"This is too perfect, and possibly too soon.  HASHTAG HASHTAG  URL",4,['sadness']
2985,"Why we are afraid, a 1400 year secret - must watch to understand  URL  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",6,['others']
2986,USER USER Well that didn’t take long. Burn down a Church n raise a Mosque. HASHTAG,0,['anger']
2987,"HASHTAG When tyranny becomes law, rebellion is a right. Simon Bolivar",0,['anger']
2988,"URL Today is World Book and Copyright Day, so what better time to celebrate the joy of reading? Not only is it fun, but it’s great for our brains, too! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",3,['joy']
2989,"Books are good company, in sad times and happy times, for books are people – people who have managed to stay alive by hiding between the covers of a book.” – E. B. White HASHTAG",6,['others']
2990,To enjoy the HASHTAG watch HASHTAG or HASHTAG in HASHTAG,3,['joy']
2991,"Inspiration we all need to follow! We are ALL part of the climate change problem and must also be a part of the solution... the youth are leading the way, what about working professionals? HASHTAG HASHTAG  HASHTAG  URL",6,['others']
2992,HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG Awesome with out a flipping vote... HASHTAG  URL,3,['joy']
2993,"Y'all realise that HASHTAG is to our Generation, what Star Trek & Star Wars was to the previous generation",6,['others']
2994,"Again, gravely disappointed we didn’t get the “Now I am ALL Bran!’ line. HASHTAG",4,['sadness']
2995,Seeing HASHTAG so happy makes me cum  HASHTAG HASHTAG HASHTAG HASHTAG,3,['joy']
2996,This is an unbelievable destruction for humanity and civilization HASHTAG,6,['others']
2997,"Take a look at how our team sensitively restored this historic building to create new retail space whilst preserving the detail, character & history.  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",3,['joy']
2998,"Funny thing about Socialism: You can vote your way into it, but you have to shoot your way out. HASHTAG",6,['others']
2999,You don't mess around with some 1 called Vladimir Padrino. Respect the game. HASHTAG  URL,6,['others']
3000,checkout HASHTAG Military uprising turns violent in HASHTAG During Coup  HASHTAG NOW URL,6,['others']
3001,Technocrats Group wishes you all a Happy HASHTAG A book is a HASHTAG that you hold in your hand. – Neil Gaiman HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,3,['joy']
3002,Wow. We say it before about Lionel Messi but what a free kick. How far out was that. Incredible .  HASHTAG HASHTAG HASHTAG,6,['others']
3003,I think Messi played way too much with USER after that roll up stunt he pulled in the first half. HASHTAG,1,['disgust']
3004,'Outrage is justified': HASHTAG backs school climate strikers HASHTAG   URL,6,['others']
3005,"USER USER Just finished and I'm a wreck! What an incredible piece of television! Loved every, slightly hard so make out, second of it.  take a bow HASHTAG",3,['joy']
3006,I haven’t felt that much anxiety watching something since game 7 vs the Warriors after coming down 3-1 HASHTAG,2,['fear']
3007,Kudos to the crack team USER for delivering an excellent Obsession issue on HASHTAG  URL,6,['others']
3008,"Love seeing ""rank and file"" HASHTAG speak; but I think you ought to give Paris a break this week.  Seriously.  HASHTAG  URL",1,['disgust']
3009,"USER USER There's no credible evidence to blame Islamists on the HASHTAG. Nonetheless, I find it dangerous and despicable the media have shutdown rational debate on the matter in the wake of so many church desecration across France recently.",1,['disgust']
3010,Enjoy the magical design of the Zhongshuge bookstore in Chongqing! The bookstore has incorporated the rolling terrain of the mountain city into its design. HASHTAG  URL,3,['joy']
3011,Reading is an adventure that never ends. HASHTAG  URL,3,['joy']
3012,"Books contain many words that children are unlikely to encounter in frequently spoken language and with 78% of Grade 4 learners being unable to read for comprehension in any language, celebrate HASHTAG by sharing your HASHTAG purpose.  URL",6,['others']
3013,Wow MESSI what a goal  HASHTAG,3,['joy']
3014,HASHTAG face HASHTAG today in the HASHTAG & we’ve got you covered for the match with 5 Free Spins for a pre-match bet of £/€10 or greater (at odds of evens or greater) on any market | T&C's: | Gamble Responsibly | 18+  URL,6,['others']
3015,"HASHTAG HASHTAG HASHTAG Science!!""The climate warming hiatus observed since 2000 is INCONSISTENT with CO2 anthropogenic global warming models""""This points to a significant percentage of observed 1980-2000 warming being driven by TSI variation""  URL",6,['others']
3016,"I swear to god.. just because y'all enjoy every bullshit this show has been giving us the last seasons doesn't mean everyone needs to have the same opinion.. The visuals where nice , the music is always fucking awesome.. but with the rest.. just fuck off...  HASHTAG  URL",0,['anger']
3017,"Vikings season 5 is better than HASHTAG season 7 and 8!, Fight me",6,['others']
3018,HASHTAG On the way to clinching HASHTAG titleBut if HASHTAG play at this level against HASHTAG for the final of the HASHTAG they'll be trashed with or withour HASHTAG,6,['others']
3019,So sad for HASHTAG I have been there and it’s amazing history. ,4,['sadness']
3020,"USER USER all because of criminal leadership -   Venezuela is oil rich,  resource rich, a  Caribbean ocean front country  -  HASHTAG  should be one of the strongest economies in the region",1,['disgust']
3021,"No HASHTAG won't collapse. What we are observing are the final stages of HASHTAG, HASHTAG by the dying HASHTAG HASHTAG complex in the HASHTAG. This will be their last lost war!  URL",6,['others']
3022,"Happy HASHTAG! Share your appreciation of good books with young readers with THE BOOK THAT JAKE BORROWED, BOOKS FOR CHILDREN OF THE WORLD, and more.  URL",3,['joy']
3023,USER I am OkYou are Ok HASHTAG,6,['others']
3024,"I’m a huge USER fan, but Christ, that goal from HASHTAG  He is just another breed of footballer. The best player there is. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",5,['surprise']
3025,Can’t even be mad at USER for losing to Barca. They deff look like they winning it.  HASHTAG,6,['others']
3026,Our MVP ... what a shock. All stats and recap on the app:  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
3027,I'll watch all three episodes today I think there's only two more left & it's done. Can't afford any extras anyway so will cancel HBO again asap.  I hope all you fucking pigs who exploited me burn in hell.  HASHTAG  HASHTAG,0,['anger']
3028,The flames that showed the HASHTAG  prophecy of the prince who was promised probs has as much clarity to them as the lighting in last night’s episode... that’s why Melisandre thought it was Stannis HASHTAG  HASHTAG  URL,6,['others']
3029,No HASHTAG?? You must better be careful! HASHTAG HASHTAG  URL,0,['anger']
3030,"So now that a car ran over protestors, is Trump going to say they're all very fine people? HASHTAG HASHTAG  URL",0,['anger']
3031,*Warning Graphic Content*These dude in the armored vehicles just hit the people. HASHTAG HASHTAG HASHTAG  URL,6,['others']
3032,“He was an old man who fished alone in a skiff in the Gulf Stream and he had gone eighty-four days now without taking a fish.”Ernest Hemingway  HASHTAG,6,['others']
3033,600 FUCKING GOLES. Gracias G O A T. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
3034,Where the fuck was VAR there????? HASHTAG HASHTAG,6,['others']
3035,Messi is the fuckin GOAT HASHTAG HASHTAG,3,['joy']
3036,"Simple question: Is it the end of HASHTAG, when artists cannot fly anymore? Sad, would love to see you perform around the world USER. USER HASHTAG  URL",4,['sadness']
3037,Theon died as one of the best Game of Thrones characters and one of my favourites He did everything he could to protect Bran and died a true hero Now he’s with the Drown God  HASHTAG HASHTAG  URL,6,['others']
3038,THAT EPISODE WAS FUCKING EVERYTHING...  HASHTAG SHAKING. ,3,['joy']
3039,"HASHTAG is a joke, yes tactically and technically it's still the best league but not the most competitive. The HASHTAG is a lot more fun to watch cause it's not just 2 teams who have all the spending power. La Liga will decline in the near future",6,['others']
3040,Not even the HASHTAG can help Macron regime to repair what they did by sending his Gestapo forces to maim and injure peacefull HASHTAG protestors.,1,['disgust']
3041,As a Catholic this is truly devastating… HASHTAG HASHTAG  URL,4,['sadness']
3042,"My fiance's only comment to me about HASHTAG was ""now we won't be able to see it on our honeymoon"".",1,['disgust']
3043,HASHTAG Please do not cheat by  illegimete factors,6,['others']
3044,"looks like we are playing HASHTAG in the champions league final then, hoped it would be HASHTAG but never mind, HASHTAG HASHTAG HASHTAG ",6,['others']
3045,"HASHTAG brings clear victory for a left-wing government, but it will need support from regional nationalists. That might lead to a social democracy alliance with the raising liberal right. Far right new party appears but doesn't break the game. Conservative right sink HASHTAG  URL",6,['others']
3046,USER are the la liga champions Who else ensures you the title other than the G. O. A. T. HASHTAG is just insane  HASHTAG HASHTAG HASHTAG HASHTAG  URL,3,['joy']
3047,Happy HASHTAG!  We love how stories can bring the world together and help share the voices of our community. What are you reading today?  URL,3,['joy']
3048,It's HASHTAG today. Show some love to authors and don't ask for free copies. BUY BOOKS. Please.,3,['joy']
3049,Great goal by Suarez tbf. His wind up tactics though  HASHTAG HASHTAG HASHTAG HASHTAG,5,['surprise']
3050,"Very disappointing to see Messi do things like that. Rolling around for nothing, asking for someone to be booked. Very poor to see imo. HASHTAG HASHTAG",1,['disgust']
3051,"Worried that HASHTAG is being used by British MPs to gain a political advantage over each other, as opposed to presenting genuine support for her cause.",2,['fear']
3052,So important to stay update with these type of things HASHTAG,6,['others']
3053,HASHTAG was really good but the plot armour of some characters is severe,6,['others']
3054,"So glad no one was watching my facial reactions throughout HASHTAG  But my God, that’s great tv! Word of warning to people, increase the brightness on your tv! HASHTAG",3,['joy']
3055,We are with you all in this time of tragedy.  My thoughts are with you.  From New Jersey USA. HASHTAG,4,['sadness']
3056,"USER we should return the favor to France.  They gave us HASHTAG, we should give them large timber to rebuild from HASHTAG",6,['others']
3057,"After devastation, there is still hope!  A sketch honoring the Notre Dame Cathedral. HASHTAG HASHTAG  URL",6,['others']
3058,HASHTAG Faithful Ignore HASHTAG HASHTAG Drive to Rebuild Notre Dame HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL via USER,6,['others']
3059,"I Wish I Could Cry Loudly For Notre Dame. It is a loss for whole europe.  HASHTAG, HASHTAG, HASHTAG  URL",4,['sadness']
3060,"USER USER HASHTAG HASHTAG  government is chasing it's people out of their country. Dismal, miserable conditions. And USER wants to bring their misery here! Send her there.",6,['others']
3061,HASHTAG: rebel military defect Guaidó and seek asylum in Brazil's embassy. The coup has definitely failed.  URL,4,['sadness']
3062,"A Book of Verses underneath the Bough, A Jug of Wine, A Loaf of Bread—and Thou Beside me singing in the Wilderness— Oh, Wilderness were Paradise enow!  HASHTAG HASHTAG",3,['joy']
3063,For HASHTAG it felt appropriate to share a quote from my favorite author. I’d be lying if I said I was having a good day today; but sometimes you need to see something motivational (and get more coffee) to get back on it and rise. I had the pleasur…  URL  URL,3,['joy']
3064,Spot The Difference! 3 Things: - Same Scoreline - A Double From Messi - Premier League TeamsNow Please Talk To Me About English Football And The Premier League! THIS IS CONSISTENCY! QUALITY! HASHTAG HASHTAG HASHTAG HASHTAG USER HASHTAG USER  URL,6,['others']
3065,USER USER Agree: the challenge for us as a species to survive is to convince the HASHTAG and work with them to end the HASHTAG. HASHTAG HASHTAG HASHTAG,6,['others']
3066,Will HASHTAG's far-right party channel make gains thanks to the grievances of citizens during Sunday's general election? URL  HASHTAG HASHTAG,6,['others']
3067,I still cannot believe that they really made a stupid and arrogant girl like Arya Stark kill the Night King. I invested 8 years in this show for this? What the actual fuck? And now she will kill Cersei too. Very Sad! USER HASHTAG,0,['anger']
3068,Take a bow! Best episodes ever! That girl  HASHTAG HASHTAG  URL,3,['joy']
3069,USER That’s a no-go on a shitty rumor! HASHTAG,0,['anger']
3070,Shame to the history lost in Paris. A good thing no one was majorly harmedSalute to the brave firefighters HASHTAG,4,['sadness']
3071,"USER USER and you western allies, leave Venezuela alone. Allow the revolutionary  USER govern his people in peace!   HASHTAG",0,['anger']
3072,"Breaking news, listeners!  HASHTAG will be airing a special segment on the unfolding crisis in HASHTAG at 4:30pm TODAY.  Tune in to USER!  URL",6,['others']
3073,Messi with a beautiful goal making it 3-0 against Liverpool. Glad to be alive to witness one of the greatest of all time HASHTAG HASHTAG HASHTAG HASHTAG,3,['joy']
3074,"It's book day. Books have been my way out, my salvation in every horrible situation since I was 8... I'm dedicating today to express my love for the titles and authors who have help me travel the world and leave behind my reality HASHTAG HASHTAG",3,['joy']
3075,HASHTAG HASHTAG 0:1  HASHTAG      Enjoy the most beautiful games on Miamiiptv             URL,3,['joy']
3076,BBC News - Climate change: Which airline is best for carbon emissions? Spoiler: its easyJet(article from March)  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,6,['others']
3077,HOLY FUCK HASHTAG that was serious..,6,['others']
3078,Still trying to get my shit together after that ep yday  HASHTAG HASHTAG HASHTAG HASHTAG,6,['others']
3079,If only we could muster the same kind of urgent response to save our climate and world from burning... HASHTAG HASHTAG  URL,6,['others']
3080,We reaffirm our position of principle in favour of HASHTAG settling internal disputes by political civilised means: USER,6,['others']
3081,"Absolutely horrendous, if these people were armed, they'd be able to fight back.  Hopefully Maduro is finished HASHTAG HASHTAG USER  URL",1,['disgust']
3082,USER There is no one good friend with books. They always increase and guide our knowledge! HASHTAG,3,['joy']
3083,How many HASHTAG is too many books for only a 4 day trip... asking for a... okay it’s me.   HASHTAG HASHTAG HASHTAG  URL,6,['others']
3084,"Lord have mercy, Messi. Good grief. HASHTAG HASHTAG",6,['others']
3085,When God knows it too. What I free kick . HASHTAG HASHTAG HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG  URL,6,['others']
3086,The spirit of Arsenal still tells me that an English team will play UCL final. HASHTAG HASHTAG,6,['others']
3087,"What else is left for us, people? HASHTAG is over and HASHTAG is about to end as well. Ugh!",1,['disgust']
3088,HASHTAG So the Night King was after Bran after all that?  So much for the evil plan!,6,['others']
3089,Holy shit there are people who actually give a shit that that pusillanimous traitor and white-knight trope Theon Greyjoy bit it HASHTAG,6,['others']
3090,"Post- HASHTAG, let’s stop creating hierarchies of built, natural and Indigenous heritage, based on their potential to be restored! Each domain of heritage is distinctive. To make these comparisons reproduces Western matrixes of universal value and significance.",6,['others']
3091,So sad about the incident that happened at the Notre Dame Cathedral in Paris.HASHTAG,4,['sadness']
3092,"HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG Nazi asylum Britain, Shocking country to live in.  URL",1,['disgust']
3093,Its funny that it is called HASHTAG but it is only tending in the United States but not worlwide.,6,['others']
3094,Happy HASHTAG folks! What is your current read? Let's see if I can get some cool book recommendations.  URL,6,['others']
3095,"Klopp finding it all hilarious again. If you can smile and laugh when you lose big matches, you won’t win many real big ones. HASHTAG HASHTAG",6,['others']
3096,"Harsh scoreline, doesn't tell the story of the game at all. Thought the boys played really well and deserved something from this game. Sure we'll be ready to give this a proper go at Anfield HASHTAG HASHTAG HASHTAG",6,['others']
3097,14 Dogs Who Are More Obsessed With Game of Thrones Than You  URL HASHTAG HASHTAG  URL  URL,6,['others']
3098,"""I hope my microphone was on. I hope you could all hear me"" HASHTAG speech to MPs  URL",6,['others']
3099,I'm pretty sure TV/Movie has peaked for me. Surely that can never be topped? HASHTAG  HASHTAG,3,['joy']
3100,HONORABLE AND THE MOST LOYALJORAH WAS THE TRUE KNIGHT  HASHTAG HASHTAG HASHTAG   URL,3,['joy']
3101,"Great interior video if HASHTAG it looks the rose window made it, most of the vault and such.   URL",6,['others']
3102,USER HASHTAG causes sorrow. 3 Historic Black Curches torched in LA causes even more sorrow. But the cruelty faced by poor people/children around the world outweighs any material loss. HASHTAG HASHTAG HASHTAG ,6,['others']
3103,"HASHTAG members are reading MULLIGAN, the HASHTAG  themed dramatic novel on Amazon. Available in HASHTAG & HASHTAG. HASHTAG HASHTAG HASHTAG HASHTAG  URL",6,['others']
3104,"Whether you read hardback, paperback, or on an app, we wish you a Happy HASHTAG  URL",6,['others']
3105,Henderson coming on. Liverpool are fucked.  HASHTAG  HASHTAG,6,['others']
3106,"Big players change games Messi sublime tonight, Salah went missing HASHTAG",5,['surprise']
3107,"USER USER I suggest you address the science then and not concentrate on ad hominem attacks on activists!  Poor quality opinion masquerading as journalism. Oh, but you are funded by the most notorious climate denial Koch brothers! No wonder.  HASHTAG HASHTAG",1,['disgust']
3108,HASHTAG - what can I say? I spent half of it squinting and half of it terrified for my favourite characters. Bring on episode four!! HASHTAG HASHTAG HASHTAG,3,['joy']
3109,"HASHTAG though, kinell. That was fun",3,['joy']
3110,Tyrion kissing Sansa's hand got me like HASHTAG  URL,6,['others']
3111,HASHTAG pledged as crews assess the damage to HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER  URL,6,['others']
3112,HASHTAG is the most miserable nation on the planet. Inflation rate hiked upto Thousands in %This is how incompetent people destroy the whole nation  URL,0,['anger']
3113,"HASHTAG Do check out this book  The Forest of Feelings  "" This book has a Poetry about Love , Women , Strength and Beauty ""  URL Available in Paperback and Kindle version . Happy Reading!  HASHTAG  HASHTAG HASHTAG USER",3,['joy']
3114,Messi is that man  wow. HASHTAG,6,['others']
3115,HASHTAG Okay now it’s just a tangle of three dragons fighting in the sky and I can’t tell which is which unless one of them breathes fire  URL,6,['others']
3116,USER Playing the HASHTAG script. Whose going to do your propaganda videos from inside HASHTAG  ? Have you some HASHTAG set up? Any weapons of mass destruction?  URL,6,['others']
3117,"USER USER USER USER I STOPPED WATCHING fox news in summer 2015 when I saw how they went after trump for a reality show comment. I never looked back, MSM is fake news/ deep state propaganda USER HASHTAG HASHTAG HASHTAG",1,['disgust']
3118,"The entire world is fucked up and NOTHING can or will be done to change it... fatalistic thinking? No, reality-based thinking... the wealthy have all the toys... we are but fuckin minions run over by tanks HASHTAG HASHTAG",0,['anger']
3119,USER USER If HASHTAG is so good why does it fail every time?  HASHTAG,1,['disgust']
3120,"HASHTAG Van dijk must be like ""I hope they don't take back my PFA Player of the year trophy""  URL",6,['others']
3121,This year I’ve been reading this Great Book. Chivalric Romance books are critical for understanding Medieval history and literature. HASHTAG  URL,3,['joy']
3122,"Who will win tonight? I have bet of $10,000. Help me win it. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER USER HASHTAG",3,['joy']
3123,Suarez is a whole ass goon and I mean that in the most complimentary terms HASHTAG HASHTAG,1,['disgust']
3124,USER Ep 3 was awesome!! Thanks so much to you and the rest of the cast and crew!! HASHTAG HASHTAG,3,['joy']
3125,"Heard some mixed ass oppinions about it (thankfully no spoilers) , so its time to check it out myself! HASHTAG HASHTAG",5,['surprise']
3126,"A million years ago, stood inside, with the two most beautiful girls in the world (my mother and my baby girl) and lit candles in the Notre Dame. Heartbreaking to see 400 firemen struggling to put out the raging fire.  HASHTAG  URL",4,['sadness']
3127,USER Good luck to the brave people of HASHTAG!,3,['joy']
3128,Liverpool score tomorrow and don’t lose by more than one goal and we’ll go through.  HASHTAG HASHTAG,6,['others']
3129,USER You've spent the best part of a decade trying to change the time? While your party blocked HASHTAG from speaking about the effects of climate change and apposing key amendments to CC legislation. Priorities ,6,['others']
3130,Enjoyed listening to USER 's recap/review for today's episode! HASHTAG  URL,3,['joy']
3131,"NUSCR sends their thoughts and prayers to the people of HASHTAG. HASHTAG HASHTAG Unfortunately, all of our students are home for the Easter Break so we are unable to organise ringing at All Saints' tomorrow.",4,['sadness']
3132,Love the bells.  Thankfully so much more than expected was saved.  Especially the bells.  HASHTAG HASHTAG  URL,3,['joy']
3133,HASHTAG Foreign Affairs Chief says there's only peaceful and political solution to HASHTAG crisis  URL  URL,6,['others']
3134,I am monitoring the situation in HASHTAG very closely. The U.S. stands with the People of Venezuela and their Freedom!: USER,3,['joy']
3135,"Re sharing a list I compiled a weeks ago highlighting books written by military women. If you haven't already, definitely check out some of these at your local library or bookstore! HASHTAG URL",6,['others']
